tick,tick_dt,input_force,output_position,output_speed,output_ang_vel,output_angle
211.0,0.004642738999999896,0.0026345639193,-9.506066690697339e-09,3.3855514502190665e-07,9.502162027798512e-07,2.1472717504632128e-07
212.0,0.0054601300000003405,0.0026345639193,-9.321211180298481e-09,4.850671832754085e-07,1.2669629000169868e-06,2.1524600544584975e-07
213.0,0.004838031999999881,0.0026345639193,-9.086534124814857e-09,5.509336576764812e-07,1.3340534575915235e-06,2.1585896615115923e-07
214.0,0.005043972000000174,0.0026345639193,-8.808644730497071e-09,4.6031487462979835e-07,1.222554029615865e-06,2.1653185897981874e-07
215.0,0.00494292800000018,0.0026345639193,-8.581114402234651e-09,1.3623482387757997e-07,4.629931857901175e-07,2.1713615863426887e-07
216.0,0.0046783239999999005,0.0026345639193,-8.517379337616427e-09,3.5392319919159016e-08,2.619485083014424e-07,2.173527618475607e-07
217.0,0.005396278000000088,0.0026345639193,-8.498280657881554e-09,3.352767819847441e-07,9.466922406459825e-07,2.174941165448087e-07
218.0,0.0049842739999999,0.0026345639193,-8.331169523156536e-09,4.961949128234924e-07,1.227282347941935e-06,2.1796597389691404e-07
219.0,0.0050569269999996,0.0026345639193,-8.080247377964578e-09,3.2722992238193555e-07,9.382145503524098e-07,2.1858660162110708e-07
220.0,0.004437509000000173,0.0026345639193,-7.93503880540066e-09,-2.6277195771948784e-08,1.2563201602020068e-07,2.1900293517221908e-07
221.0,0.005045431999999739,0.0026345639193,-7.948296785842464e-09,4.974350562965911e-07,1.3022399474242324e-06,2.1906632195160436e-07
222.0,0.004929182000000143,0.0026345639193,-7.703101993275843e-09,4.881204714871834e-07,1.2170398373319424e-06,2.1970821972245682e-07
223.0,0.005289641000000067,0.0037890913173,-7.444903787384046e-09,4.388559421917434e-08,2.9459290045975093e-07,2.2035199010467528e-07
224.0,0.004891484999999918,0.0037890913173,-7.423437214800129e-09,2.9543656906545616e-07,8.121664986439494e-07,2.2049608978004582e-07
225.0,0.00511451499999982,0.0037890913173,-7.272335738396753e-09,3.996615790179873e-07,1.11493751774841e-06,2.20911473554027e-07
226.0,0.004782500000000134,0.0037890913173,-7.081197588231395e-09,1.5011829712994943e-07,5.112059342065467e-07,2.214446924218902e-07
227.0,0.004936902999999937,0.0037890913173,-7.007085641085822e-09,3.338319502597367e-07,9.684203315150226e-07,2.216970698329104e-07
228.0,0.0054977880000000034,0.0037890913173,-6.823551912070364e-09,2.7052387505517625e-08,2.578567529955331e-07,2.2222948680066635e-07
229.0,0.004656535999999711,0.0037890913173,-6.810954870439826e-09,5.122294802306212e-07,1.2785351663923863e-06,2.2234955872598303e-07
230.0,0.005623907000000372,0.0037890913173,-6.5228817744922714e-09,7.513747121344104e-07,1.8970696854083104e-06,2.230685950131851e-07
231.0,0.0043441629999998455,0.0037890913173,-6.196472352133288e-09,6.957133138000064e-07,1.6692384923803901e-06,2.238927130067623e-07
232.0,0.004879808999999735,0.0037890913173,-5.856977543123197e-09,8.393973612826184e-07,2.0898244686189017e-06,2.247072695085887e-07
233.0,0.005487032000000003,0.0037890913173,-5.396397524915868e-09,6.275458776170221e-07,1.529044073420198e-06,2.258539628819582e-07
234.0,0.004615274999999919,0.0037890913173,-5.106767844883983e-09,5.273381387971703e-07,1.3186425668534221e-06,2.2655965877055364e-07
235.0,0.005111379999999777,0.0037890913173,-4.8372252832954875e-09,7.214731072623096e-07,1.8399991053913637e-06,2.2723366709488994e-07
236.0,0.005135442999999906,0.0037890913173,-4.466716881457647e-09,5.34300380442752e-07,1.3373108305219559e-06,2.2817858814746876e-07
237.0,0.0050936360000002345,0.0037890913173,-4.194563716193944e-09,6.023956560343417e-08,3.433225525106447e-07,2.2885976560642246e-07
238.0,0.005209655999999896,0.0037890913173,-4.163180974755613e-09,1.6188597603534398e-08,2.5687183268735186e-07,2.290386248459847e-07
239.0,0.0045555149999998434,0.0037890913173,-4.155806234834426e-09,9.024420303730682e-08,4.095452845410658e-07,2.2915564319467315e-07
240.0,0.004816324000000094,0.0037890913173,-4.11234170273948e-09,5.749282240569955e-07,1.524363565644163e-06,2.2935289347297535e-07
241.0,0.005094834999999964,0.0037890913173,-3.81942525889814e-09,2.156539268292628e-07,6.759457469488772e-07,2.301295315576722e-07
242.0,0.0050641839999996385,0.0037890913173,-3.7102141423195555e-09,3.6436992555222283e-07,9.90277405336286e-07,2.3047184292132884e-07
243.0,0.004940060000000024,0.003142070115,-3.5302132128772034e-09,1.0950079444807255e-08,2.53838219593935e-07,2.309610459012294e-07
244.0,0.0056655449999998275,0.003142070115,-3.5240093960923904e-09,1.0240111338573009e-07,4.690448175669375e-07,2.3110485908681232e-07
245.0,0.004277055000000196,0.003142070115,-3.4802118766911882e-09,4.514445715415144e-07,1.1804682325388412e-06,2.313054721350322e-07
246.0,0.00499465699999968,0.003142070115,-3.25473079775502e-09,8.467007207983607e-07,2.1194444284691434e-06,2.3189507552712494e-07
247.0,0.005002188000000185,0.003142070115,-2.8311951792381132e-09,6.700098669971154e-07,1.6459754309846648e-06,2.329552614758005e-07
248.0,0.005132088999999951,0.003142070115,-2.4873401524073804e-09,2.303482635563811e-08,2.8592895490777774e-07,2.3379999071616316e-07
249.0,0.004808546999999663,0.003142070115,-2.4762637478905888e-09,2.1876646920229926e-07,6.973952238944688e-07,2.3393748099799664e-07
250.0,0.005878862999999956,0.003142070115,-2.347653937747186e-09,3.666135096697273e-07,1.084327091856713e-06,2.3434747009580963e-07
251.0,0.004617994000000181,0.003142070115,-2.1783520389498053e-09,6.419530258902217e-07,1.5945110759537385e-06,2.3484821169623282e-07
252.0,0.004600905999999849,0.003142070115,-1.882995486096167e-09,7.431744958092857e-07,1.9128475150936444e-06,2.35581831253875e-07
253.0,0.005400537999999955,0.003142070115,-1.4816412755712818e-09,1.0697216621415306e-07,4.955693981251135e-07,2.3661487182322189e-07
254.0,0.004740171999999987,0.003142070115,-1.4309346288645146e-09,5.269860872601259e-07,1.357506859860796e-06,2.3684978024172685e-07
255.0,0.005180658000000005,0.003142070115,-1.1579211599792275e-09,5.338791706875286e-07,1.4633628150382606e-06,2.3755305811908612e-07
256.0,0.004685772000000199,0.003142070115,-9.077575530401326e-10,3.6294099654137646e-07,1.0139653082450666e-06,2.3823875656954089e-07
257.0,0.005404716000000143,0.003142070115,-7.115982519338153e-10,4.5872949901504046e-07,1.2999762556766396e-06,2.387867760220326e-07
258.0,0.005023910999999881,0.003142070115,-4.811366343212056e-10,5.597647978695117e-07,1.4340897739728214e-06,2.3943987252309583e-07
259.0,0.00526718699999984,0.003142070115,-1.862980476816226e-10,3.3630553978879614e-07,1.0340364314032848e-06,2.4019523442452605e-07
260.0,0.004295920999999758,0.003142070115,-4.182384460212825e-11,8.935116088522658e-08,4.4799541361696257e-07,2.4063944830656904e-07
261.0,0.005389209000000061,0.003142070115,6.329363438183407e-12,6.933191863446883e-07,1.8073783995906589e-06,2.408808823980714e-07
262.0,0.004521791000000164,0.003142070115,3.1983380913226824e-10,7.484109085813748e-07,1.8413698248334805e-06,2.416981411361578e-07
263.0,0.005548022000000152,0.003142070115,7.350538277172253e-10,6.519227498232215e-07,1.7358235853892492e-06,2.42719737165989e-07
264.0,0.005068470999999963,0.003142070115,1.0654789828891482e-09,7.461114396778887e-07,1.8397029417450624e-06,2.4359953431635515e-07
265.0,0.004295454999999837,0.003142070115,1.3859677943012947e-09,3.235530952404307e-07,1.017075339891834e-06,2.4438977043631847e-07
266.0,0.00567240999999985,0.003087110441,1.569500375598567e-09,7.313420927716348e-07,1.9012437346847077e-06,2.4496669726919404e-07
267.0,0.004543023999999729,0.003087110441,1.9017508435657237e-09,8.203215342411145e-07,2.00684740382501e-06,2.458304368608462e-07
268.0,0.005342665999999774,0.003087110441,2.340021240571489e-09,7.222162335603808e-07,1.8989792908954468e-06,2.4690262840000657e-07
269.0,0.004764264999999934,0.003087110441,2.6841041929698387e-09,6.252270837794046e-07,1.5937996610499993e-06,2.4780735245714037e-07
270.0,0.004817308000000242,0.003087110441,2.9852953362205733e-09,4.584699803651128e-07,1.329605214112705e-06,2.4857513484289773e-07
271.0,0.005445075999999993,0.003087110441,3.2349357249012275e-09,-2.509055156555238e-08,2.2430061820871539e-07,2.4929911498698175e-07
272.0,0.00458893100000024,0.003087110441,3.2234218439126006e-09,4.5547522001869457e-07,1.2417281670152484e-06,2.4940204499300346e-07
273.0,0.005357049999999752,0.003087110441,3.467422196652704e-09,6.659681812793783e-07,1.7823782083012162e-06,2.5006724498071436e-07
274.0,0.00488765599999974,0.003087110441,3.7929245343566104e-09,6.095022393021947e-07,1.570729250599642e-06,2.509384101351216e-07
275.0,0.004589627999999735,0.003087110441,4.0726633887129995e-09,3.616485558556186e-07,1.1226977783921505e-06,2.516593164300187e-07
276.0,0.005124707000000228,0.003087110441,4.257997677286326e-09,4.3670012450161314e-07,1.2881382072551109e-06,2.522346661463998e-07
277.0,0.005420478000000006,0.003087110441,4.494710019032152e-09,4.870291426020889e-07,1.318212964489615e-06,2.529328986277384e-07
278.0,0.004715417999999971,0.003087110441,4.724364617587197e-09,3.308141996810293e-07,9.898450350086756e-07,2.5355449114179716e-07
279.0,0.0048525029999999525,0.003087110441,4.884892307226674e-09,5.598178990269455e-07,1.5629902663904258e-06,2.5403481374198863e-07
280.0,0.005536034000000356,0.003087110441,5.194809399508868e-09,7.76938850459627e-09,3.1916885049185464e-07,2.549000904676293e-07
281.0,0.004515191999999946,0.003087110441,5.1983174275909525e-09,5.00446855716698e-07,1.355048460760601e-06,2.5504420133166833e-07
282.0,0.005444226999999913,0.003087110441,5.470772055986744e-09,7.401090756131345e-07,1.9614956037898997e-06,2.5578192047330645e-07
283.0,0.004776120999999911,0.003087110441,5.824257105819385e-09,6.943618847818886e-07,1.7685987827037771e-06,2.567187545077733e-07
284.0,0.005141467999999705,0.003087110441,6.1812610469219416e-09,5.159052247548896e-07,1.4839080924806662e-06,2.576280739123843e-07
285.0,0.005091606000000137,0.003087110441,6.443939660701283e-09,3.15443626154223e-07,9.719806558408657e-07,2.583836214470966e-07
286.0,0.004444917999999909,0.003087110441,6.584151765889098e-09,1.566397327847805e-08,3.495225935020285e-07,2.588156588783765e-07
287.0,0.005421011000000142,0.0044778174027,6.592643223033732e-09,7.134570444958971e-07,1.926619812503608e-06,2.590051354607888e-07
288.0,0.004664046000000255,0.0044778174027,6.9254028704890414e-09,7.843795313813955e-07,1.9666921904891497e-06,2.599037198037917e-07
289.0,0.004954868000000001,0.0044778174027,7.314052574478709e-09,6.499439788989859e-07,1.8050707832470972e-06,2.608781898238421e-07
290.0,0.004899324000000149,0.0044778174027,7.632481187926248e-09,2.3908398298825217e-07,8.216315310574532e-07,2.617625524848483e-07
291.0,0.00539396300000039,0.0044778174027,7.761442203739384e-09,2.179371657332616e-08,3.7431814338522595e-07,2.6220573749266407e-07
292.0,0.005232646000000063,0.0044778174027,7.772846084124639e-09,5.19366143999967e-07,1.415823060360373e-06,2.624016049262353e-07
293.0,0.005202542000000143,0.0044778174027,8.043048501878435e-09,4.9034689040170285e-08,4.5927567503958476e-07,2.631381928198447e-07
294.0,0.0045761049999999415,0.0044778174027,8.065487290447452e-09,1.184365758033088e-07,6.05077473545081e-07,2.633483621911374e-07
295.0,0.0053059580000001105,0.0044778174027,8.12832924013507e-09,7.298771808412849e-07,1.979605017636068e-06,2.6366941375727506e-07
296.0,0.004339813000000081,0.0044778174027,8.445082287916912e-09,6.333350899129208e-07,1.6641595453065569e-06,2.645285253163153e-07
297.0,0.005348011000000152,0.0044778174027,8.78379059067095e-09,8.337093245676568e-07,2.2127275881894454e-06,2.6541851967172077e-07
298.0,0.005345869999999753,0.0044778174027,9.22948075736358e-09,9.168824567956186e-07,2.2681178377063414e-06,2.6660141507490817e-07
299.0,0.004682630000000021,0.0044778174027,9.658822887230069e-09,6.7266416424339075e-09,3.548090842032639e-07,2.6766349073794607e-07
300.0,0.005277293999999877,0.0044778174027,9.662372733788045e-09,6.519083920302562e-07,1.8191663263577256e-06,2.678507339230672e-07
301.0,0.004498187999999903,0.0044778174027,9.955613384401019e-09,5.521053490603227e-07,1.5035430381679824e-06,2.686690291369898e-07
302.0,0.005366978999999716,0.0044778174027,1.0251927165820445e-08,7.230804612603898e-07,1.9849000845251237e-06,2.694759775281341e-07
303.0,0.005049416999999945,0.0044778174027,1.0617040643166046e-08,7.799625870131268e-07,1.9893762431972285e-06,2.7047823635114437e-07
304.0,0.0049723450000001,0.0044778174027,1.1004864950138233e-08,2.8992585403510734e-07,1.022233777682787e-06,2.714674228527424e-07
305.0,0.004939809999999767,0.0044778174027,1.1148082813440342e-08,2.3539970916156752e-07,8.989486509709823e-07,2.7197238691647593e-07
306.0,0.00447593299999971,0.0031221075131,1.1253446146083001e-08,1.1469828921004484e-07,6.218988759290429e-07,2.7237475030969454e-07
307.0,0.005032459000000156,0.0031221075131,1.1311167589864973e-08,5.157027345222092e-07,1.5208261481939296e-06,2.7268771836922047e-07
308.0,0.005725492999999915,0.0031221075131,1.1606432829523746e-08,5.436608891234631e-07,1.5036597628597112e-06,2.735584663157906e-07
309.0,0.004349807999999733,0.0031221075131,1.1842914878003367e-08,5.044919615773449e-07,1.4221726216773225e-06,2.7421252944236707e-07
310.0,0.005078397999999762,0.0031221075131,1.20991159748724e-08,8.572748227056254e-07,2.2732781550798426e-06,2.749347653021251e-07
311.0,0.005185470000000247,0.0031221075131,1.2543653262361955e-08,6.892199266823085e-07,1.817689177030777e-06,2.7611356686960735e-07
312.0,0.004765299999999861,0.0031221075131,1.2872087234023867e-08,1.844489366050409e-07,7.548966872162878e-07,2.769797502931378e-07
313.0,0.005246620000000313,0.0031221075131,1.2968860582000946e-08,4.10147254395725e-07,1.308544515875229e-06,2.773758158988461e-07
314.0,0.005262300000000053,0.0031221075131,1.318469237168161e-08,4.352423890407121e-07,1.287694496638974e-06,2.780644112794351e-07
315.0,0.004510534999999649,0.0031221075131,1.338100997460677e-08,3.6589125616905095e-08,4.5235468418052813e-07,2.786452303890748e-07
316.0,0.004999658000000018,0.0031221075131,1.3399303286067127e-08,5.865990001338326e-07,1.6937282233376908e-06,2.7887139226063487e-07
317.0,0.005053022999999879,0.0031221075131,1.3695713110012446e-08,4.807810909987715e-07,1.3905135804930344e-06,2.797272370274623e-07
318.0,0.0053785880000001285,0.0031221075131,1.3954305450679742e-08,1.3035961583613472e-07,6.553421257380762e-07,2.8047513699325e-07
319.0,0.004869014999999699,0.0031221075131,1.4017777743169776e-08,3.6281832856220884e-07,1.1462690834131383e-06,2.8079422405728503e-07
320.0,0.0049822079999999325,0.0031221075131,1.41985413810807e-08,4.505933559380881e-07,1.416990548404976e-06,2.8136531915703837e-07
321.0,0.005045807999999763,0.0031221075131,1.4425902137094615e-08,-3.9729640994773635e-08,2.937351964599562e-07,2.82080305381545e-07
322.0,0.005060499999999912,0.0031221075131,1.440579695226921e-08,1.1373489097076391e-07,6.296701384433365e-07,2.8222895007771354e-07
323.0,0.004982065000000091,0.0031221075131,1.4462460414227637e-08,3.988628379061687e-08,4.77524903233909e-07,2.825426558335419e-07
324.0,0.004470790000000058,0.0031221075131,1.4480292734098463e-08,2.7459955603365257e-08,4.6004375151906416e-07,2.8275614718975483e-07
325.0,0.005588372000000064,0.0031221075131,1.4495638378799971e-08,5.411875928603053e-07,1.6152855660894367e-06,2.8301323675173124e-07
326.0,0.004384996000000196,0.0031221075131,1.4732948921794188e-08,6.775733822773522e-07,1.8273630997570661e-06,2.8372153882634726e-07
327.0,0.00572576300000005,0.003083186396,1.5120911381997044e-08,7.964704087366461e-07,2.1825870706635368e-06,2.847678436287627e-07
328.0,0.005184387999999984,0.003083186396,1.553383254493798e-08,9.030523019017697e-07,2.314168960313586e-06,2.85899381450573e-07
329.0,0.00431614800000002,0.003083186396,1.5923603283612852e-08,3.3019786173559084e-07,1.1697581262547798e-06,2.8689821102354495e-07
330.0,0.005271051999999887,0.003083186396,1.609765229356256e-08,7.571114509240992e-07,2.0960030899559313e-06,2.875147966146361e-07
331.0,0.004730937999999796,0.003083186396,1.6455837026903738e-08,7.20156902555531e-07,1.928893166626564e-06,2.8850640268127506e-07
332.0,0.004845151999999686,0.003083186396,1.680476399257679e-08,4.289798285513238e-07,1.3995533815845466e-06,2.894409807396817e-07
333.0,0.0051814300000003755,0.003083186396,1.7027036887881875e-08,-1.7006660465116752e-08,3.6298170872096706e-07,2.901661495274761e-07
334.0,0.005331798000000276,0.003083186396,1.7017969280056416e-08,3.747544528803403e-07,1.2064656352986867e-06,2.9035968404233564e-07
335.0,0.004903707999999618,0.003083186396,1.7201737920918896e-08,2.3877622084385194e-07,9.215348948004393e-07,2.909512995610895e-07
336.0,0.0046354709999993915,0.003083186396,1.7312421945640008e-08,3.714211481115551e-07,1.2777095324349837e-06,2.91378474389123e-07
337.0,0.004859601999999796,0.003083186396,1.749291784106052e-08,4.0966982742002225e-07,1.3645204128347598e-06,2.91999390369047e-07
338.0,0.0058516909999992706,0.003083186396,1.7732643965269022e-08,1.488522808289341e-07,7.405693598860107e-07,2.9279786555095704e-07
339.0,0.00456571299999986,0.003083186396,1.780060564463505e-08,6.113492461179581e-07,1.717854332881606e-06,2.9313598826634035e-07
340.0,0.005201625000000654,0.003083186396,1.8118606596868925e-08,8.103188586410508e-07,2.244823301069049e-06,2.94029551670768e-07
341.0,0.0048332229999994425,0.003083186396,1.8510251771360647e-08,5.729177165610475e-07,1.6406306277921738e-06,2.9511452483173416e-07
342.0,0.005064007999999731,0.003083186396,1.880037776136132e-08,3.2154032597425906e-07,1.179397842414865e-06,2.9594534149415255e-07
343.0,0.005034850999999563,0.003083186396,1.8962268524538487e-08,1.3221293661631054e-07,7.173650919740376e-07,2.965391507347805e-07
344.0,0.004998490999999383,0.003083186396,1.90283550419145e-08,1.0583069547638602e-08,4.6781917150524766e-07,2.968977250303751e-07
345.0,0.004664897999999695,0.003083186396,1.9033291935911164e-08,1.3249068135352293e-08,4.76237819883336e-07,2.971159579021267e-07
346.0,0.00508117199999969,0.003083186396,1.9040024015314708e-08,3.7952383297686407e-07,1.3152457624362562e-06,2.9735794252969995e-07
347.0,0.004932547999999315,0.003083186396,1.922722596764492e-08,3.4253934002334474e-07,1.1685546199526848e-06,2.980066938152012e-07
348.0,0.004871339000000141,0.003083186396,1.9394088492253922e-08,4.405723317939684e-08,5.58751743195632e-07,2.985759363845818e-07
349.0,0.005582218999999888,0.0044988682346,1.9418682204668066e-08,2.1743649350733595e-07,9.590815184728158e-07,2.988878438442968e-07
350.0,0.004429673999999828,0.0044988682346,1.9514999482862123e-08,5.31576627191793e-07,1.5727126186415144e-06,2.993126856909227e-07
