tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
85.0,-0.01767231146443651,-2.077965025362505,-0.02906082463592139,-3.418266823071497,,,,
86.0,-0.01830941471002667,-2.1146344613886767,-0.030108863876568425,-3.4786648818138084,-0.01830941471002667,-2.1146344613886767,-0.030108863876568425,-3.4786648818138084
87.0,-0.01911965466683721,-2.1604588413315566,-0.03144174354682039,-3.554146410114624,,,,
88.0,-0.019738081257158906,-2.1946917879301,-0.03245911013759358,-3.6105379143520717,-0.019738081257158906,-2.1946917879301,-0.03245911013759358,-3.6105379143520717
89.0,-0.020513557896576932,-2.2369470262776754,-0.03373486458462407,-3.6801481772359743,,,,
90.0,-0.021229250456409242,-2.2752062873875527,-0.03491229732602922,-3.743179152211321,-0.021229250456409242,-2.2752062873875527,-0.03491229732602922,-3.743179152211321
91.0,-0.02199206084022709,-2.315296712859943,-0.036167276244479664,-3.809230528950087,,,,
92.0,-0.022805894889393746,-2.3573258054264583,-0.037506232710994646,-3.8784798186879033,-0.022805894889393746,-2.3573258054264583,-0.037506232710994646,-3.8784798186879033
93.0,-0.02353616346436928,-2.3943647560157957,-0.03870773482145587,-3.9395105201502503,,,,
94.0,-0.02439421472255643,-2.4372088340791858,-0.040119508842086385,-4.010110149826755,-0.02439421472255643,-2.4372088340791858,-0.040119508842086385,-4.010110149826755
95.0,-0.02520076609131944,-2.4767706618994687,-0.04144658421823289,-4.075304852178649,,,,
96.0,-0.02593615232444622,-2.5122631616177977,-0.042656596566242766,-4.133796641183118,-0.02593615232444622,-2.5122631616177977,-0.042656596566242766,-4.133796641183118
97.0,-0.026840465734681105,-2.5552886972275295,-0.04414459662727082,-4.204706033617703,,,,
98.0,-0.027682197251741984,-2.5946589186294733,-0.0455296587505104,-4.269594692719523,-0.027682197251741984,-2.5946589186294733,-0.0455296587505104,-4.269594692719523
99.0,-0.028597035066566943,-2.636795288000178,-0.047035053795242886,-4.339045633846695,,,,
100.0,-0.029371535321347994,-2.6718945299804835,-0.04830955241264206,-4.396900736234882,-0.029371535321347994,-2.6718945299804835,-0.04830955241264206,-4.396900736234882
101.0,-0.030317989833124857,-2.7142186894983658,-0.04986704897283559,-4.466667380587352,,,,
102.0,-0.03124182537235491,-2.754882458483495,-0.05138736348694309,-4.533700273392295,-0.03124182537235491,-2.754882458483495,-0.05138736348694309,-4.533700273392295
103.0,-0.03211349589445544,-2.7926794184976416,-0.052821868567980414,-4.596010104996263,,,,
104.0,-0.033117908181432856,-2.835637282034705,-0.05447486496633322,-4.666830292475626,-0.033117908181432856,-2.835637282034705,-0.05447486496633322,-4.666830292475626
105.0,-0.03396052290393653,-2.8711246967259134,-0.055861621988036805,-4.725337637082684,,,,
106.0,-0.035099807769778356,-2.918506428547541,-0.057736673135087346,-4.803456273746909,-0.035099807769778356,-2.918506428547541,-0.057736673135087346,-4.803456273746909
107.0,-0.03693706360187243,-2.9936572943984063,-0.06076054108577144,-4.9273582098388395,,,,
108.0,-0.03793206268273148,-3.0333261795496655,-0.062398242535107895,-4.992767746094489,-0.03793206268273148,-3.0333261795496655,-0.062398242535107895,-4.992767746094489
109.0,-0.03890140270997735,-3.071460244108641,-0.06399374837146013,-5.055648369497251,,,,
110.0,-0.03984559948456277,-3.051575610767486,-0.06554790388855446,-5.023349694850032,-0.03984559948456277,-3.051575610767486,-0.06554790388855446,-5.023349694850032
111.0,-0.041072692559136655,-3.0255672835955743,-0.06756788255136825,-4.981121333809769,,,,
112.0,-0.04186427071902134,-3.0086474217465358,-0.06887109166555912,-4.953659676361035,-0.04186427071902134,-3.0086474217465358,-0.06887109166555912,-4.953659676361035
113.0,-0.042973360252112965,-2.9848096959838037,-0.07069717871645083,-4.914983655325763,,,,
114.0,-0.043932855983060126,-2.9640250021722307,-0.07227714739629854,-4.881274091807941,-0.043932855983060126,-2.9640250021722307,-0.07227714739629854,-4.881274091807941
115.0,-0.04488691496754771,-2.9432155304565026,-0.07384832962304184,-4.847536663628114,,,,
116.0,-0.045827837034481726,-2.9225499407712623,-0.07539804766777232,-4.8140445453112415,-0.045827837034481726,-2.9225499407712623,-0.07539804766777232,-4.8140445453112415
117.0,-0.04689502114777737,-2.8989485382465663,-0.07715592074558802,-4.775809235146372,,,,
118.0,-0.04785679718725551,-2.877508161771388,-0.07874037760326666,-4.741088469840867,-0.04785679718725551,-2.877508161771388,-0.07874037760326666,-4.741088469840867
119.0,-0.04875440094455443,-2.857351963174337,-0.0802193026262268,-4.708459152678952,,,,
120.0,-0.049716910049326705,-2.8355887971961193,-0.08180536372836247,-4.673241323597836,-0.049716910049326705,-2.8355887971961193,-0.08180536372836247,-4.673241323597836
121.0,-0.050691813644651446,-2.813379522329981,-0.08341207051627922,-4.6373153571348125,,,,
122.0,-0.051660631830340524,-2.791138129752968,-0.08500898106997752,-4.6013514025039886,-0.051660631830340524,-2.791138129752968,-0.08500898106997752,-4.6013514025039886
123.0,-0.05255283569426898,-2.7704956037930817,-0.0864798303471396,-4.5679851775921705,,,,
124.0,-0.05354419641048337,-2.7473917475202287,-0.08811438304273475,-4.530654865985937,-0.05354419641048337,-2.7473917475202287,-0.08811438304273475,-4.530654865985937
125.0,-0.054399552140168034,-2.727293229014732,-0.08952492873660699,-4.498192466632354,,,,
126.0,-0.055334234075495724,-2.705172528569799,-0.09106652286937549,-4.462477219901683,-0.055334234075495724,-2.705172528569799,-0.09106652286937549,-4.462477219901683
127.0,-0.05622239235248937,-2.6839846699887855,-0.09253163684524698,-4.428280829254484,,,,
128.0,-0.05711902735361395,-2.662429485068649,-0.09401098642228282,-4.39350457755503,-0.05711902735361395,-2.662429485068649,-0.09401098642228282,-4.39350457755503
129.0,-0.058000271633698176,-2.641076586132953,-0.09546520363261934,-4.359067441432563,,,,
130.0,-0.058861866703028606,-2.620034789166274,-0.09688725668255238,-4.325144475674345,-0.058861866703028606,-2.620034789166274,-0.09688725668255238,-4.325144475674345
131.0,-0.059794945805908946,-2.5970685445870267,-0.09842758047667814,-4.288133222933994,,,,
132.0,-0.06062108110114773,-2.5765586657087836,-0.09979164851929315,-4.255092693289199,-0.06062108110114773,-2.5765586657087836,-0.09979164851929315,-4.255092693289199
133.0,-0.06140066135279061,-2.5570540016220864,-0.1010790968808408,-4.22368231384718,,,,
134.0,-0.062366094479070246,-2.5327199409215466,-0.10267377685947354,-4.184509903669148,-0.062366094479070246,-2.5327199409215466,-0.10267377685947354,-4.184509903669148
135.0,-0.06313161499089365,-2.513243301701533,-0.10393855474171398,-4.153168146522824,,,,
136.0,-0.06407726115200656,-2.495868576346143,-0.10550124766187685,-4.125399248394364,-0.06407726115200656,-2.495868576346143,-0.10550124766187685,-4.125399248394364
137.0,-0.06484333739552817,-2.4816980847288708,-0.1067674883562741,-4.102761469998608,,,,
138.0,-0.06577821159405793,-2.464310113287069,-0.10831302923597493,-4.074997324401416,-0.06577821159405793,-2.464310113287069,-0.10831302923597493,-4.074997324401416
139.0,-0.06649736825724638,-2.4508427428021293,-0.10950223081515822,-4.053502655825668,,,,
140.0,-0.06725458471580048,-2.4365874021655745,-0.11075460775153997,-4.030759907211704,-0.06725458471580048,-2.4365874021655745,-0.11075460775153997,-4.030759907211704
141.0,-0.06816568598503353,-2.4193383800135626,-0.11226181018727871,-4.003254126083592,,,,
142.0,-0.06891628023359907,-2.405029923032916,-0.11350381070585346,-3.9804477660009954,-0.06891628023359907,-2.405029923032916,-0.11350381070585346,-3.9804477660009954
143.0,-0.06981399372781999,-2.3878189557367744,-0.11498957254122989,-3.95302832355414,,,,
144.0,-0.07050059308030597,-2.3745634688599524,-0.11612623605618785,-3.931919382651075,-0.07050059308030597,-2.3745634688599524,-0.11612623605618785,-3.931919382651075
145.0,-0.07133248608977749,-2.358416710763399,-0.11750372555736484,-3.9062178988186336,,,,
146.0,-0.07208310896720674,-2.3437509102939207,-0.11874697341330788,-3.8828838809117796,-0.07208310896720674,-2.3437509102939207,-0.11874697341330788,-3.8828838809117796
147.0,-0.07293337945369495,-2.32703808981816,-0.12015561353453394,-3.8563056890772422,,,,
148.0,-0.07372380417139171,-2.311393764222643,-0.12146548437376867,-3.8314382169174213,-0.07372380417139171,-2.311393764222643,-0.12146548437376867,-3.8314382169174213
149.0,-0.07441440995081917,-2.2976356119222,-0.12261025400025087,-3.809578151849542,,,,
150.0,-0.07525629932896732,-2.2807670915591514,-0.12400614261053587,-3.78278854141123,-0.07525629932896732,-2.2807670915591514,-0.12400614261053587,-3.78278854141123
151.0,-0.07595929454370645,-2.266580703556326,-0.12517210219177666,-3.7602682319501,,,,
152.0,-0.07680000090767997,-2.2495132583585273,-0.12656683807207766,-3.733187377083612,-0.07680000090767997,-2.2495132583585273,-0.12656683807207766,-3.733187377083612
153.0,-0.07742657418199358,-2.2366994418393324,-0.12760666988004504,-3.712863829295102,,,,
154.0,-0.07819525859158438,-2.220892868558456,-0.12888266632691933,-3.687804689932514,-0.07819525859158438,-2.220892868558456,-0.12888266632691933,-3.687804689932514
155.0,-0.0790151457599296,-2.203917786830713,-0.1302440934301553,-3.6609057323804874,,,,
156.0,-0.07972512141903768,-2.189108853931739,-0.13142342687707895,-3.637449880705901,-0.07972512141903768,-2.189108853931739,-0.13142342687707895,-3.637449880705901
157.0,-0.08041221803660532,-2.174683560806748,-0.13256511496861267,-3.6146112224000086,,,,
158.0,-0.08115122175883784,-2.15906936003161,-0.13379343673271615,-3.5899010299677907,-0.08115122175883784,-2.15906936003161,-0.13379343673271615,-3.5899010299677907
159.0,-0.08181846012204815,-2.144872931902369,-0.1349028590290372,-3.5674438880933854,,,,
160.0,-0.08262088296733953,-2.1276916803142027,-0.1362374828347292,-3.540277965116288,-0.08262088296733953,-2.1276916803142027,-0.1362374828347292,-3.540277965116288
161.0,-0.08331724070908617,-2.112665005188844,-0.13739615633604196,-3.516529127393646,,,,
162.0,-0.08401973661186186,-2.097401874138909,-0.1385654601764133,-3.4924171988108648,-0.08401973661186186,-2.097401874138909,-0.1385654601764133,-3.4924171988108648
163.0,-0.08468898524991077,-2.0827589024049815,-0.13967983672132905,-3.4692945442777448,,,,
164.0,-0.08537726361519164,-2.0675974542503313,-0.14082631621775857,-3.4453634155886457,-0.08537726361519164,-2.0675974542503313,-0.14082631621775857,-3.4453634155886457
165.0,-0.08604252812063819,-2.0528391779465087,-0.1419348869330317,-3.422078380935814,,,,
166.0,-0.08674651756613562,-2.0490834710837653,-0.14310843578562796,-3.416753532797386,-0.08674651756613562,-2.0490834710837653,-0.14310843578562796,-3.416753532797386
167.0,-0.08742804054292906,-2.045442113886189,-0.1442448443660993,-3.411597838549038,,,,
168.0,-0.08814510068485797,-2.0416053450212583,-0.14544083070749053,-3.4061735850055674,-0.08814510068485797,-2.0416053450212583,-0.14544083070749053,-3.4061735850055674
169.0,-0.08881611756353254,-2.038009367059559,-0.14656034186708267,-3.401096935693427,,,,
170.0,-0.08944534860785888,-2.03463241727263,-0.14761042329030458,-3.3963359136505566,-0.08944534860785888,-2.03463241727263,-0.14761042329030458,-3.3963359136505566
171.0,-0.090125324118133,-2.0309782366228943,-0.14874548101687052,-3.391191164935155,,,,
172.0,-0.09085454021946351,-2.027053733959007,-0.1499630771267493,-3.3856740597119663,-0.09085454021946351,-2.027053733959007,-0.1499630771267493,-3.3856740597119663
173.0,-0.09151745719680113,-2.02348033992821,-0.15107031014002079,-3.380657794749972,,,,
174.0,-0.092188961018691,-2.0198554633850376,-0.15219220126240102,-3.3755764736230187,-0.092188961018691,-2.0198554633850376,-0.15219220126240102,-3.3755764736230187
175.0,-0.09285232612434388,-2.016269276429235,-0.15330081506405968,-3.370556420148947,,,,
176.0,-0.09349247495178414,-2.012803568816458,-0.15437093886419057,-3.3657117143345103,-0.09349247495178414,-2.012803568816458,-0.15437093886419057,-3.3657117143345103
177.0,-0.0941675449809355,-2.0091437247261155,-0.15549975796025708,-3.360602874916474,,,,
178.0,-0.0948220001092549,-2.005590369073012,-0.15659443513972757,-3.355649666492843,-0.0948220001092549,-2.005590369073012,-0.15659443513972757,-3.355649666492843
179.0,-0.09550121334364518,-2.0018973181205193,-0.15773085945578205,-3.3505091908240887,,,,
180.0,-0.09616540643926637,-1.9982805138175908,-0.15884249742603018,-3.3454820612159364,-0.09616540643926637,-1.9982805138175908,-0.15884249742603018,-3.3454820612159364
181.0,-0.09684878067409962,-1.9945538274070125,-0.15998658917287115,-3.3403098172859313,,,,
182.0,-0.09758574743699647,-1.9905288665537155,-0.1612207986884489,-3.33473231108102,-0.09758574743699647,-1.9905288665537155,-0.1612207986884489,-3.33473231108102
183.0,-0.09821178150491235,-1.9871040548247656,-0.16226959334257066,-3.3299932494870954,,,,
184.0,-0.0988520269612713,-1.9835966407318046,-0.16334251805555358,-3.3251466948390616,-0.0988520269612713,-1.9835966407318046,-0.16334251805555358,-3.3251466948390616
185.0,-0.09948467064547413,-1.9801259053657712,-0.16440303258372993,-3.320357405119977,,,,
186.0,-0.1002296646355634,-1.9760331737553718,-0.16565226946561692,-3.3147187218641307,-0.1002296646355634,-1.9760331737553718,-0.16565226946561692,-3.3147187218641307
187.0,-0.10083545725737712,-1.9726994502768296,-0.16666846300516006,-3.310132245451794,,,,
188.0,-0.10155658937762253,-1.968725759718616,-0.16787850170827845,-3.304673773815355,-0.10155658937762253,-1.968725759718616,-0.16787850170827845,-3.304673773815355
189.0,-0.10214530636644131,-1.965476294723186,-0.16886671328805025,-3.300216194399036,,,,
190.0,-0.10281914462495885,-1.9617521677470204,-0.16999814994751827,-3.2951150673231404,-0.10281914462495885,-1.9617521677470204,-0.16999814994751827,-3.2951150673231404
191.0,-0.10344567085339049,-1.911638386127137,-0.171050513262987,-3.214811833005242,,,,
192.0,-0.1040900479596672,-1.8587600854159605,-0.1721341654647891,-3.130102184490185,-0.1040900479596672,-1.8587600854159605,-0.1721341654647891,-3.130102184490185
193.0,-0.10476937408869504,-1.8014443045077086,-0.17327813246576731,-3.038308513806062,,,,
194.0,-0.10535750338022379,-1.750258264905328,-0.17427006889655186,-2.956352072558398,-0.10535750338022379,-1.750258264905328,-0.17427006889655186,-2.956352072558398
195.0,-0.1059208381215336,-1.6998091287895443,-0.17522159465901155,-2.8755946334429447,,,,
196.0,-0.10647920762900541,-1.6483333777805858,-0.17616619739820702,-2.7932127915703244,-0.10647920762900541,-1.6483333777805858,-0.17616619739820702,-2.7932127915703244
197.0,-0.10707416553982621,-1.5917863614133059,-0.17717439396168874,-2.702737444279684,,,,
198.0,-0.1075944092885651,-1.5405967983428033,-0.17805773000096767,-2.6208521709961676,-0.1075944092885651,-1.5405967983428033,-0.17805773000096767,-2.6208521709961676
199.0,-0.10810864036938712,-1.4883300060617435,-0.17893253620984453,-2.5372622123729736,,,,
200.0,-0.10855369638565376,-1.4415159164600755,-0.1796912549132661,-2.4624068347260355,-0.10855369638565376,-1.4415159164600755,-0.1796912549132661,-2.4624068347260355
201.0,-0.10908777514967041,-1.383526685925404,-0.18060357172071848,-2.3697038381109907,,,,
202.0,-0.10951008836938902,-1.3357613864285438,-0.18132690959907882,-2.2933587751389526,-0.10951008836938902,-1.3357613864285438,-0.18132690959907882,-2.2933587751389526
203.0,-0.1099290482362779,-1.286690707294288,-0.18204621867398002,-2.2149422136321872,,,,
204.0,-0.11038292229293997,-1.2315147985230175,-0.182827529055779,-2.1267861700250337,-0.11038292229293997,-1.2315147985230175,-0.182827529055779,-2.1267861700250337
205.0,-0.11077533553448178,-1.1816832268391066,-0.1835052140142113,-2.0471828463772157,,,,
206.0,-0.11117606424776003,-1.1286599841556926,-0.1841994482465685,-1.9624962789633595,-0.11117606424776003,-1.1286599841556926,-0.1841994482465685,-1.9624962789633595
207.0,-0.11155780587285308,-1.0757861532638813,-0.18486321459718558,-1.8780623799120333,,,,
208.0,-0.11191093827174997,-1.0244802200506287,-0.18547969833931613,-1.7961454840347157,-0.11191093827174997,-1.0244802200506287,-0.18547969833931613,-1.7961454840347157
209.0,-0.11227933616818041,-0.9682860006631748,-0.1861255831549046,-1.7064386443031425,,,,
210.0,-0.11258666239850287,-0.9186951695295356,-0.18666719312909721,-1.6272842501534301,-0.11258666239850287,-0.9186951695295356,-0.18666719312909721,-1.6272842501534301
211.0,-0.11286429397737137,-0.8714846571799226,-0.18715896179254768,-1.551939133253791,,,,
212.0,-0.1131555975427609,-0.8192733723693267,-0.18767771493301866,-1.4686240181221248,-0.1131555975427609,-0.8192733723693267,-0.18767771493301866,-1.4686240181221248
213.0,-0.1134331137808411,-0.7663710602759976,-0.18817518870234767,-1.3842170242988496,,,,
214.0,-0.11372387353055051,-0.7071268494273909,-0.18870035805749488,-1.289704563203837,-0.11372387353055051,-0.7071268494273909,-0.18870035805749488,-1.289704563203837
215.0,-0.11393076776837231,-0.6614447195282385,-0.18907770540731683,-1.216834793667955,,,,
216.0,-0.11417087118734581,-0.6047754456351081,-0.18951941457160493,-1.1264498343970992,-0.11417087118734581,-0.6047754456351081,-0.18951941457160493,-1.1264498343970992
217.0,-0.11436564367558763,-0.5545033625249493,-0.1898821962266946,-1.046274838249806,,,,
218.0,-0.11455232732454286,-0.5019561394279957,-0.19023444369319348,-0.962480073282612,-0.11455232732454286,-0.5019561394279957,-0.19023444369319348,-0.962480073282612
219.0,-0.11470946817422002,-0.4530987323737495,-0.19053575475332976,-0.8845749962405404,,,,
220.0,-0.11485591457798953,-0.4026609864284927,-0.19082165894552466,-0.8041563329869328,-0.11485591457798953,-0.4026609864284927,-0.19082165894552466,-0.8041563329869328
221.0,-0.11501297252259003,-0.341798155798359,-0.19113532017681664,-0.707123514920925,,,,
222.0,-0.11510753396742887,-0.2986318253916814,-0.19133095207276488,-0.6383075162181697,-0.11510753396742887,-0.2986318253916814,-0.19133095207276488,-0.6383075162181697
223.0,-0.11521401353382688,-0.24300256357110542,-0.1915585457241326,-0.5496290665755499,,,,
224.0,-0.11529254846313614,-0.1925827854564778,-0.19173617792379127,-0.4692576104670745,-0.11529254846313614,-0.1925827854564778,-0.19173617792379127,-0.4692576104670745
225.0,-0.11536043142994988,-0.13759451945514653,-0.1919015852249835,-0.38160877146857786,,,,
226.0,-0.11540210668176427,-0.09034611741148324,-0.19201716861964566,-0.3062987163857566,-0.11540210668176427,-0.09034611741148324,-0.19201716861964566,-0.3062987163857566
227.0,-0.11543157796471759,-0.03946156509900545,-0.1921170845473853,-0.2251955188294635,,,,
228.0,-0.11544525368842594,0.014435390028908458,-0.19219512787101284,-0.13929540255362577,-0.11544525368842594,0.014435390028908458,-0.19219512787101284,-0.13929540255362577
229.0,-0.11544024761930827,0.06835845004495976,-0.19224343431867796,-0.0533552373416148,,,,
230.0,-0.11541768667392834,0.11967622082979282,-0.19226104362074092,0.028432318934379596,-0.11541768667392834,0.11967622082979282,-0.19226104362074092,0.028432318934379596
231.0,-0.11537786611084956,0.17141338863236763,-0.19225158317035443,0.11088849445019881,,,,
232.0,-0.11532057512820713,0.1613698036301432,-0.19221452124151983,0.09365300851983187,-0.11532057512820713,0.1613698036301432,-0.19221452124151983,0.09365300851983187
233.0,-0.11527060023401325,0.15206364655191498,-0.19218551767897946,0.07768473972951866,,,,
234.0,-0.11521116766825733,0.14031879566436312,-0.1921551553701246,0.05753087015821008,-0.11521116766825733,0.14031879566436312,-0.1921551553701246,0.05753087015821008
235.0,-0.11517136244390506,0.13179420427053107,-0.19213883518163533,0.0429030173720693,,,,
236.0,-0.11512608528307547,0.12147051493754885,-0.19212409609027406,0.02518782710276702,-0.11512608528307547,0.12147051493754885,-0.19212409609027406,0.02518782710276702
237.0,-0.11508688289324077,0.11177226565759367,-0.19211596717917429,0.008546099908552346,,,,
238.0,-0.11504816295361324,0.10136219518690728,-0.19211300665519668,-0.009317239500839323,-0.11504816295361324,0.10136219518690728,-0.19211300665519668,-0.009317239500839323
239.0,-0.11501254060215561,0.09080133917383999,-0.1921162810710625,-0.027439247718458272,,,,
240.0,-0.11498456309934574,0.0815422417521473,-0.19212473558987386,-0.043327533954575184,-0.11498456309934574,0.0815422417521473,-0.19212473558987386,-0.043327533954575184
241.0,-0.11495428221935045,0.07038293334675366,-0.19214082535915147,-0.06247659286467903,,,,
242.0,-0.11493423316687487,0.06182290566095302,-0.1921586222373047,-0.0771652848934702,-0.11493423316687487,0.06182290566095302,-0.1921586222373047,-0.0771652848934702
243.0,-0.11491192456095736,0.05097935987622203,-0.1921864670937183,-0.09577267213457533,,,,
244.0,-0.11489535067146388,0.04120981364040846,-0.19221760372800145,-0.11253696572839582,-0.11489535067146388,0.04120981364040846,-0.19221760372800145,-0.11253696572839582
245.0,-0.11488107165236065,0.030797669114184644,-0.1922565972914637,-0.1304042190801872,,,,
246.0,-0.11487170194813584,0.021655563459697155,-0.19229627071473218,-0.14609207191923856,-0.11487170194813584,0.021655563459697155,-0.19229627071473218,-0.14609207191923856
247.0,-0.11486453888688063,0.011716067750011074,-0.19234459393024242,-0.16314843580985794,,,,
248.0,-0.11486064183687492,0.0017210308808470903,-0.1923988610808146,-0.18030015056187057,-0.11486064183687492,0.0017210308808470903,-0.1923988610808146,-0.18030015056187057
249.0,-0.11486000986871343,-0.00923885300670017,-0.19246506788508141,-0.1991153979980332,,,,
250.0,-0.11486304619126937,-0.019040975121172567,-0.19253050658983598,-0.21594389002270992,-0.11486304619126937,-0.019040975121172567,-0.19253050658983598,-0.21594389002270992
251.0,-0.11486881136947942,-0.02807141727365499,-0.1925958895337992,-0.2314477346243669,,,,
252.0,-0.11487942758274962,-0.039350809458376705,-0.19268341979590614,-0.2508128728902515,-0.11487942758274962,-0.039350809458376705,-0.19268341979590614,-0.2508128728902515
253.0,-0.11489075243877543,-0.04793406475214927,-0.19275560178438356,-0.26554918618376117,,,,
254.0,-0.11490863301451916,-0.059059207097665885,-0.19285465811023023,-0.28465002862626765,-0.11490863301451916,-0.059059207097665885,-0.19285465811023023,-0.28465002862626765
255.0,-0.1149257790559628,-0.06771757221708453,-0.19293729757370431,-0.2995156197860688,,,,
256.0,-0.11494885089329665,-0.07787854111095394,-0.19303934458207164,-0.31696150350910285,-0.11494885089329665,-0.07787854111095394,-0.19303934458207164,-0.31696150350910285
257.0,-0.11497446785044937,-0.08768823460911573,-0.19314360422970533,-0.3338043366548665,,,,
258.0,-0.11500732185516331,-0.09886162688253324,-0.19326867014417926,-0.35298903605363635,-0.11500732185516331,-0.09886162688253324,-0.19326867014417926,-0.35298903605363635
259.0,-0.11503776447410785,-0.10804457832124732,-0.1933773666228337,-0.36875630827902395,,,,
260.0,-0.11507334336647176,-0.11786453667030347,-0.19349879743597237,-0.38561770825324165,-0.11507334336647176,-0.11786453667030347,-0.19349879743597237,-0.38561770825324165
261.0,-0.11511595559245558,-0.128645595002157,-0.19363821196549633,-0.4041296020560926,,,,
262.0,-0.11515698179620663,-0.13815527880357487,-0.19376709242499054,-0.42045876963906914,-0.11515698179620663,-0.13815527880357487,-0.19376709242499054,-0.42045876963906914
263.0,-0.11520255773060692,-0.14799217460791284,-0.19390579723213977,-0.43735015576530767,,,,
264.0,-0.11525153151808336,-0.15785960099374896,-0.19405052578713253,-0.4542942278367708,-0.11525153151808336,-0.15785960099374896,-0.19405052578713253,-0.4542942278367708
265.0,-0.11530151609795024,-0.1738145956878313,-0.19419437326914452,-0.4810131908899597,,,,
266.0,-0.11536695645891665,-0.19278495965626002,-0.19437547242665126,-0.5127816657224721,-0.11536695645891665,-0.19278495965626002,-0.19437547242665126,-0.5127816657224721
267.0,-0.11542544433111701,-0.2080708931995228,-0.19453104217952483,-0.5383801073333596,,,,
268.0,-0.11549353204919693,-0.22455788108698363,-0.19470721806075586,-0.5659899796430807,-0.11549353204919693,-0.22455788108698363,-0.19470721806075586,-0.5659899796430807
269.0,-0.11556646990111495,-0.24092193881729249,-0.19489105526621245,-0.593393953510426,,,,
270.0,-0.1156481179285821,-0.25799523375562716,-0.1950921554485076,-0.6219857100819648,-0.1156481179285821,-0.25799523375562716,-0.1950921554485076,-0.6219857100819648
271.0,-0.11574152907608992,-0.27623480453499777,-0.19531735495342273,-0.6525305854076282,,,,
272.0,-0.11583283869330116,-0.2928859435776834,-0.19553304941695165,-0.6804154205026176,-0.11583283869330116,-0.2928859435776834,-0.19553304941695165,-0.6804154205026176
273.0,-0.11592698666508118,-0.3090778195501452,-0.19575176845490092,-0.7075311946298605,,,,
274.0,-0.1160283411120831,-0.32559507361945655,-0.19598378585774365,-0.7351918749819024,-0.1160283411120831,-0.32559507361945655,-0.19598378585774365,-0.7351918749819024
275.0,-0.11613674263037915,-0.34236369055054827,-0.19622855588635932,-0.7632735275191004,,,,
276.0,-0.11624917797045341,-0.3589035033449449,-0.19647922183314323,-0.7909720415129804,-0.11624917797045341,-0.3589035033449449,-0.19647922183314323,-0.7909720415129804
277.0,-0.11637738662840949,-0.3768934302195039,-0.19676177539692302,-0.8210990304319491,,,,
278.0,-0.11650030587282818,-0.3933168476951862,-0.1970295669377701,-0.8486026609726511,-0.11650030587282818,-0.3933168476951862,-0.1970295669377701,-0.8486026609726511
279.0,-0.11662456546811785,-0.40922512682144074,-0.19729766382665778,-0.8752436573005131,,,,
280.0,-0.11676166311524694,-0.42609361253986444,-0.1975908859144914,-0.9034926816540322,-0.11676166311524694,-0.42609361253986444,-0.1975908859144914,-0.9034926816540322
281.0,-0.11690615370335224,-0.4431667474573337,-0.1978972650412351,-0.9320844391120113,,,,
282.0,-0.11705933009429899,-0.4605676720257496,-0.19821943120388147,-0.9612251645487092,-0.11705933009429899,-0.4605676720257496,-0.19821943120388147,-0.9612251645487092
283.0,-0.11721018857470333,-0.47705658123976014,-0.1985342795453042,-0.9888385830226175,,,,
284.0,-0.11736310403682375,-0.49319145457299707,-0.19885124133732568,-1.0158591334248652,-0.11736310403682375,-0.49319145457299707,-0.19885124133732568,-1.0158591334248652
285.0,-0.11753679784726677,-0.5109178143298779,-0.19920900999313235,-1.0455448980537059,,,,
286.0,-0.11768659602116616,-0.5256739218255911,-0.1995155577627843,-1.0702564817038671,-0.11768659602116616,-0.5256739218255911,-0.1995155577627843,-1.0702564817038671
287.0,-0.11789304621840505,-0.5454381729840916,-0.19993588422862194,-1.1033550759681228,,,,
288.0,-0.1180649476402416,-0.5612971421109157,-0.2002836198946312,-1.1299135649773395,-0.1180649476402416,-0.5612971421109157,-0.2002836198946312,-1.1299135649773395
289.0,-0.11824889208541381,-0.5777863175034396,-0.20065390740940575,-1.1575275186835081,,,,
290.0,-0.11843512451794332,-0.5940027405081036,-0.20102700237374435,-1.184684655019072,-0.11843512451794332,-0.5940027405081036,-0.20102700237374435,-1.184684655019072
291.0,-0.11863687742995635,-0.6110894749535011,-0.20142938027988466,-1.2132992841311943,,,,
292.0,-0.11882493039770238,-0.6265691792341008,-0.20180275364090086,-1.2392226588501214,-0.11882493039770238,-0.6265691792341008,-0.20180275364090086,-1.2392226588501214
293.0,-0.11903711763253721,-0.6436024208210408,-0.202222415568172,-1.267747689933898,,,,
294.0,-0.11927107762467853,-0.6618845092490526,-0.20268326256000857,-1.2983640656264894,-0.11927107762467853,-0.6618845092490526,-0.20268326256000857,-1.2983640656264894
295.0,-0.11946608252417545,-0.6625954402758105,-0.2030657875331571,-1.300465678029871,,,,
296.0,-0.11974077741040538,-0.6635963839203843,-0.20360492687785836,-1.3034277113977242,-0.11974077741040538,-0.6635963839203843,-0.20360492687785836,-1.3034277113977242
297.0,-0.11993252301042232,-0.6642941880170403,-0.2039815511854294,-1.3054938327282153,,,,
298.0,-0.12014683206557547,-0.6650736127434456,-0.2044027187266289,-1.3078035036467495,-0.12014683206557547,-0.6650736127434456,-0.2044027187266289,-1.3078035036467495
299.0,-0.12036763131743211,-0.6658759750477315,-0.20483689928897228,-1.3101826261536897,,,,
